"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","axeImpact","xpath","learnMore"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-medicamentos","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Unirse a un plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-medicamentos","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Encontrar médicos y medicamentos</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-medicamentos","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Mi plan y beneficios</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-medicamentos","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Ayuda para miembros</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-proveedores","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Unirse a un plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[aria-haspopup=""true""][role=""button""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-proveedores","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Encontrar médicos y medicamentos</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[aria-haspopup=""true""][role=""button""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-proveedores","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Mi plan y beneficios</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[aria-haspopup=""true""][role=""button""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-proveedores","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Ayuda para miembros</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[aria-haspopup=""true""][role=""button""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/buscar-proveedores","<select aria-label=""States""><option value="""" aria-selected=""false"" disabled="""" selected="""">Elegir su estado</option></select>","Element's background color could not be determined due to a background image","serious","select","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/condiciones-de-uso/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Unirse a un plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/condiciones-de-uso/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Encontrar médicos y medicamentos</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/condiciones-de-uso/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Mi plan y beneficios</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/condiciones-de-uso/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Ayuda para miembros</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/conozca-nuestro-equipo/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Unirse a un plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/conozca-nuestro-equipo/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Encontrar médicos y medicamentos</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/conozca-nuestro-equipo/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Mi plan y beneficios</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/conozca-nuestro-equipo/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Ayuda para miembros</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/contactenos/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Unirse a un plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/es/contactenos/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Encontrar médicos y medicamentos</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
